NUM_ACTIVO_HAYA|NUM_OFERTA_REM|FECHA_INGRE_CHEQUE_REM|PRINEX_FECHA_CONTABLE_VENTA
6036040|64421879||24/05/2017
6036052|59897967||13/12/2016
6036060|61790520||12/05/2017
6036087|61773204||16/03/2017
6036091|65580646||25/05/2017
6036099|52156178||14/01/2016
6036122|59849015||24/02/2017
6036136|63184146||16/05/2017
6036153|64427855||12/05/2017
6036159|68850193||21/08/2017
6036170|68856411||08/11/2017
6036173|71593340||09/11/2017
6036189|56434824||10/10/2016
6036195|59526949||18/01/2017
6036196|64360969||12/05/2017
6036198|68946764||13/11/2017
6036207|66189140||14/06/2017
6036218|62053297||16/08/2017
6036220|56061117||17/10/2016
6036225|70985117||18/10/2017
6036230|69556956||14/09/2017
6036236|64859170||20/04/2017
6036238|62308374||16/05/2017
6036243|57132329||29/09/2016
6036252|61659293||17/04/2017
6036254|57438977||20/09/2016
6036258|61612497||23/02/2017
6036260|69879976||13/09/2017
6036262|90003233||19/12/2017
6036266|70344950||23/11/2017
6036271|61112840||26/01/2017
6036274|57835379||13/12/2016
6036278|54286854||28/06/2016
6036282|69169379||24/10/2017
6036285|58948700||25/11/2016
6036292|69812866||24/10/2017
6036296|60297121||24/01/2017
6036299|66168031||22/06/2017
6036304|60121220||26/01/2017
6036307|66035639||16/06/2017
6036308|59080080||21/12/2016
6036313|60718477||13/02/2017
6036318|57132563||29/09/2016
6036353|70826972||23/10/2017
6036417|70071393||13/09/2017
6036420|90000367||10/11/2017
6036421|58661563||14/12/2016
6036426|69972877||17/08/2017
6036439|68545508||08/08/2017
6036441|62654032||15/03/2017
6036442|60559368||14/02/2017
6036443|68545508||08/08/2017
6036445|60236582||24/01/2017
6036447|90000220||23/11/2017
6036452|90001468||14/12/2017
6036477|66633134||26/06/2017
6036491|52148223||09/02/2016
6036493|58010655||25/01/2017
6036503|66938033||16/10/2017
6036520|62050327||07/04/2017
6036521|62030598||24/02/2017
6036523|62030598||24/02/2017
6036529|70516368||21/09/2017
6036530|70516368||21/09/2017
6036531|70516368||21/09/2017
6036544|66077254||23/06/2017
6036545|63908440||21/06/2017
6036562|62665713||18/07/2017
6036563|59489398||18/01/2017
6036564|59136033||15/03/2017
6036583|65953498||17/07/2017
6036589|70940982||13/11/2017
6036633|55967541||25/08/2016
6036638|62811299||16/03/2017
6036642|69373020||16/10/2017
6036644|65659260||09/11/2017
6036645|69899102||21/09/2017
6036652|55769446||26/07/2016
6036723|69562484||09/11/2017
6036724|60623808||15/02/2017
6036726|52158857||25/02/2016
6036730|62878175||20/04/2017
6036831|67022260||20/06/2017
6036866|69225243||24/07/2017
6036870|69554394||14/08/2017
6036871|69335170||14/08/2017
6036885|52149135||18/02/2016
6036886|52158730||18/02/2016
6036900|58733182||14/12/2016
6036902|65693688||12/06/2017
6036924|60987396||23/01/2017
6036951|62764211||20/04/2017
6036970|72034870||17/11/2017
6036980|70680704||13/11/2017
6036981|70614071||11/10/2017
6036982|90002249||13/12/2017
6036983|70199062||14/11/2017
6036985|69001685||25/08/2017
6036989|68697050||22/09/2017
6036990|59255692||16/12/2016
6036992|64123985||18/05/2017
6036996|66116863||24/07/2017
6036997|61078539||23/01/2017
6036998|69810556||10/11/2017
6037001|66046699||19/07/2017
6037002|70636723||18/10/2017
6037005|69725142||13/09/2017
6037014|70301092||25/09/2017
6037046|90000185||16/11/2017
6037047|65350237||15/06/2017
6037079|63818224||26/05/2017
6037085|69654804||21/09/2017
6037087|71115968||13/11/2017
6037100|51591599||20/04/2016
6037104|62258280||22/02/2017
6037112|57939437||16/12/2016
6037113|65978156||19/06/2017
6037127|67871904||17/07/2017
6037128|68671480||25/07/2017
6037147|90002198||23/11/2017
6037149|57495743||13/12/2016
6037161|62411207||07/04/2017
6037181|66501275||15/06/2017
6037207|66524109||08/06/2017
6037212|62701362||06/04/2017
6037229|69011248||10/08/2017
6037231|61721774||27/02/2017
6037242|63324708||21/04/2017
6037245|61666237||09/05/2017
6037254|62298440||16/03/2017
6037255|69551055||20/09/2017
6037257|70433185||17/10/2017
6037260|61934010||24/03/2017
6037267|52167742||26/01/2016
6037268|60763487||22/12/2016
6037269|67424105||13/06/2017
6037272|66780594||26/07/2017
6037300|64131111||16/05/2017
6037302|66456011||26/05/2017
6037324|70141061||28/11/2017
6037332|56328886||07/09/2016
6037336|67931416||26/07/2017
6037350|67342554||18/07/2017
6037354|57212389||22/11/2016
6037355|59978606||16/12/2016
6037357|65072909||25/05/2017
6037359|57385554||13/06/2016
6037363|59979266||13/12/2016
6037365|59979266||13/12/2016
6037369|62154240||21/02/2017
6037375|57385554||13/06/2016
6037378|71883037||10/11/2017
6037382|54229854||13/05/2016
6037384|65050519||25/05/2017
6037390|66124602||17/07/2017
6037392|90001978||15/12/2017
6037397|57746434||21/11/2016
6037407|59756404||07/04/2017
6037425|54929934||30/03/2016
6037459|70930096||13/11/2017
6037495|71349430||14/11/2017
6037496|68837739||25/09/2017
6037497|65012435||09/06/2017
6037498|65540252||16/06/2017
6037499|57059625||25/10/2016
6037501|61455347||13/02/2017
6037504|65931243||15/06/2017
6037507|70200750||15/09/2017
6037508|62451466||21/03/2017
6037521|68329498||28/11/2017
6037528|90002461||12/12/2017
6037537|64891288||09/06/2017
6037539|54921999||18/05/2016
6037548|71347733||14/11/2017
6037600|60947730||23/02/2017
6037610|55395771||23/09/2016
6037615|58062067||20/02/2017
6037620|66736262||20/06/2017
6037626|65634144||12/05/2017
6037632|63075004||15/03/2017
6037633|63075004||15/03/2017
6037646|61251490||08/02/2017
6037650|63075004||15/03/2017
6037666|56283787||26/08/2016
6037670|58081604||07/11/2016
6037715|61794313||27/01/2017
6037725|60990430||13/03/2017
6037737|90001562||24/11/2017
6037740|90000132||27/11/2017
6037742|65903559||20/06/2017
6037756|57581835||28/09/2016
6037757|62432784||06/04/2017
6037791|64613016||13/06/2017
6037792|61609830||13/02/2017
6037794|69092948||19/10/2017
6037799|52155635||14/01/2016
6037816|62934759||11/10/2017
6037817|69838922||21/09/2017
6037820|61977140||21/04/2017
6037824|61174545||19/04/2017
6037832|71958471||13/11/2017
6037846|59956333||20/01/2017
6037850|70642485||08/11/2017
6037851|69900548||15/12/2017
6037852|69502865||25/08/2017
6037861|70143740||25/10/2017
6037864|69382383||18/09/2017
6037867|63068897||06/04/2017
6037870|65078867||24/05/2017
6037875|63075004||15/03/2017
6037881|61099279||08/02/2017
6037899|55710777||23/09/2016
6037909|66503234||16/06/2017
6037913|52157080||29/02/2016
6037914|66189140||14/06/2017
6037916|59846747||23/11/2016
6037917|66545452||09/06/2017
6037925|58124627||19/01/2017
6037928|62998998||24/05/2017
6037933|52180817||25/01/2016
6037944|57782928||22/02/2017
6037950|63980952||24/04/2017
6037957|61037602||17/04/2017
6037958|67317372||10/08/2017
6037973|57112852||10/10/2016
6037979|69439004||14/09/2017
6037982|65712029||09/06/2017
6037994|69667706||25/09/2017
6038003|56239086||24/08/2016
6038004|52161649||27/01/2016
6038005|56676134||19/09/2016
6038020|60341356||25/01/2017
6038034|64124663||12/05/2017
6038041|64107706||24/04/2017
6038057|90000575||16/11/2017
6038058|63706679||17/04/2017
6038067|67195911||07/08/2017
6038068|65337882||26/05/2017
6038073|90000770||12/12/2017
6038078|57905912||23/12/2016
6038080|71016010||19/10/2017
6038087|71544809||14/12/2017
6038088|56274803||27/09/2016
6038089|64739446||26/05/2017
6038090|65816555||26/06/2017
6038091|64739446||26/05/2017
6038097|59533524||15/12/2016
6038098|60731183||14/03/2017
6038114|58753514||18/11/2016
6038120|70344357||10/10/2017
6038129|65590929||15/06/2017
6038133|71319446||17/10/2017
6038148|69513223||14/09/2017
6038154|71051953||16/11/2017
6038155|66180186||26/07/2017
6038158|69838319||25/09/2017
6038159|59135607||17/11/2016
6038166|71052379||14/11/2017
6038182|57370225||30/08/2016
6038183|59101713||17/01/2017
6038184|56283202||10/10/2016
6038195|57838853||17/10/2016
6038197|62031042||16/03/2017
6038201|60913963||07/04/2017
6038204|64536277||07/04/2017
6038205|64536277||07/04/2017
6038219|67424105||13/06/2017
