ACT_ID|ACT_NUM_ACTIVO|ACT_NUM_ACTIVO_REM|BBVA_COD_PROMOCION|BBVA_CLASE
537899|7386716|532538|Q82447-01|
537901|7386718|532540|Q82447-01|
537902|7386719|532541|Q82447-01|
537903|7386720|532542|Q82447-01|
537904|7386721|532543|Q82447-01|
537905|7386722|532544|Q82447-01|
537906|7386723|532545|Q82447-01|
537907|7386724|532546|Q82447-01|
537909|7386726|532548|Q82447-01|
537910|7386727|532549|Q82447-01|
537911|7386728|532550|Q82447-01|
537912|7386729|532551|Q82447-01|
537913|7386730|532552|Q82447-01|
537914|7386731|532553|Q82447-01|
537916|7386733|532555|Q82447-01|
537918|7386735|532557|Q82447-01|
537919|7386736|532558|Q82447-01|
537920|7386737|532559|Q82447-01|
537921|7386738|532560|Q82447-01|
537922|7386739|532561|Q82447-01|
537924|7386741|532563|Q82447-01|
537925|7386742|532564|Q82447-01|
537926|7386743|532565|Q82447-01|
537927|7386744|532566|Q82447-01|
537928|7386745|532567|Q82447-01|
537929|7386746|532568|Q82447-01|
537930|7386747|532569|Q82447-01|
537932|7386749|532571|Q82447-01|
536336|7323898|530975|Q81638-01|00003900
536337|7323899|530976|Q81638-01|00003900
536339|7323901|530978|Q81638-01|00003900
536340|7323902|530979|Q81638-01|00003900
536341|7323903|530980|Q81638-01|00003900
536342|7323904|530981|Q81638-01|00003900
536343|7323905|530982|Q81638-01|00003900
536344|7323906|530983|Q81638-01|00003900
536345|7323907|530984|Q81638-01|00003900
536346|7323908|530985|Q81638-01|00003900
536347|7323909|530986|Q81638-01|00003900
536349|7323911|530988|Q81638-01|00003900
536350|7323912|530989|Q81638-01|00003900
536351|7323913|530990|Q81638-01|00003900
536352|7323914|530991|Q81638-01|00003900
536353|7323915|530992|Q81638-01|00003900
536354|7323916|530993|Q81638-01|00003900
536355|7323917|530994|Q81638-01|00003900
536358|7323920|530997|Q81638-01|00003900
536359|7323921|530998|Q81638-01|00003900
536360|7323922|530999|Q81638-01|00003900
536361|7323923|531000|Q81638-01|00003900
536362|7323924|531001|Q81638-01|00003900
536363|7323925|531002|Q81638-01|00003900
536364|7323926|531003|Q81638-01|00003900
536365|7323927|531004|Q81638-01|00003900
536366|7323928|531005|Q81638-01|00003900
536867|7324419|531506|Q81854-01|00100000
536868|7324420|531507|Q81854-01|00100000
536869|7324421|531508|Q81854-01|00100000
536870|7324422|531509|Q81854-01|00100000
536871|7324423|531510|Q81854-01|00100000
536872|7324424|531511|Q81854-01|00100000
536874|7324426|531513|Q81854-01|00100000
536875|7324427|531514|Q81854-01|00100000
536876|7324428|531515|Q81854-01|00100000
536877|7324429|531516|Q81854-01|00100000
536878|7324430|531517|Q81854-01|00100000
536879|7324431|531518|Q81854-01|00100000
536880|7324432|531519|Q81854-01|00100000
536883|7324435|531522|Q81854-01|00100000
536884|7324436|531523|Q81854-01|00100000
536885|7324437|531524|Q81854-01|00100000
536886|7324438|531525|Q81854-01|00100000
536887|7324439|531526|Q81854-01|00100000
536888|7324440|531527|Q81854-01|00100000
536889|7324441|531528|Q81854-01|00100000
536891|7324443|531530|Q81854-01|00100000
536892|7324444|531531|Q81854-01|00100000
536893|7324445|531532|Q81854-01|00100000
536894|7324446|531533|Q81854-01|00100000
536895|7324447|531534|Q81854-01|00100000
536896|7324448|531535|Q81854-01|00100000
536897|7324449|531536|Q81854-01|00100000
536898|7324450|531537|Q81854-01|00100000
536901|7324453|531540|Q81854-01|00100000
537398|7324951|532037|Q82176-01|00003900
537400|7324953|532039|Q82176-01|00003900
537401|7324954|532040|Q82176-01|00003900
537402|7324955|532041|Q82176-01|00003900
537403|7324956|532042|Q82177-01|00003900
537404|7324957|532043|Q82178-01|00003900
537405|7324958|532044|Q82179-01|00003900
537407|7324960|532046|Q82180-01|00003900
537408|7324961|532047|Q82182-01|00003900
537410|7324963|532049|Q82184-01|00003900
537411|7324964|532050|Q82185-01|00003900
537412|7324965|532051|Q82186-01|00003900
537413|7324966|532052|Q82187-01|00003900
537414|7324967|532053|Q82187-01|00003900
537415|7324968|532054|Q82187-01|00003900
537416|7324969|532055|Q82188-01|00003900
537417|7324970|532056|Q82189-01|00003900
537419|7324972|532058|Q82192-01|00003900
537420|7324973|532059|Q82191-01|00003900
537421|7324974|532060|Q82193-01|00003900
537422|7324975|532061|Q82194-01|00003900
537423|7324976|532062|Q82195-01|00003900
537424|7324977|532063|Q82196-01|00003900
537425|7324978|532064|Q82196-01|00003900
537426|7324979|532065|Q82196-01|00003900
537428|7324981|532067|Q82196-01|00003900
537429|7324982|532068|Q82197-01|
537430|7324983|532069|Q82198-01|00070000
537432|7324985|532071|Q82198-01|00070000
537933|7386750|532572|Q82447-01|
537934|7386751|532573|Q82447-01|
537935|7386752|532574|Q82447-01|
537937|7386754|532576|Q82447-01|
537938|7386755|532577|Q82447-01|
537940|7386757|532579|Q82447-01|
537941|7386758|532580|Q82447-01|
537942|7386759|532581|Q82447-01|
537943|7386760|532582|Q82447-01|
537944|7386761|532583|Q82447-01|
537945|7386762|532584|Q82447-01|
537946|7386763|532585|Q82448-01|
537948|7386765|532587|Q82449-01|
537949|7386766|532588|Q82449-01|
537950|7386767|532589|Q82449-01|
537951|7386768|532590|Q82449-01|
537952|7386769|532591|Q82449-01|
537953|7386770|532592|Q82449-01|
537955|7386772|532594|Q82449-01|
537956|7386773|532595|Q82449-01|
537957|7386774|532596|Q82449-01|
537958|7386775|532597|Q82449-01|
537959|7386776|532598|Q82449-01|
537960|7386777|532599|Q82449-01|
537963|7386780|532602|Q82449-01|
537964|7386781|532603|Q82449-01|
537965|7386782|532604|Q82449-01|
537966|7386783|532605|Q82449-01|
537967|7386784|532606|Q82449-01|
536368|7323930|531007|Q81638-01|00003900
536369|7323931|531008|Q81638-01|00003900
536371|7323933|531010|Q81638-01|00003900
536372|7323934|531011|Q81638-01|00003900
536373|7323935|531012|Q81638-01|00003900
536374|7323936|531013|Q81638-01|00003900
536375|7323937|531014|Q81638-01|00003900
536376|7323938|531015|Q81638-01|00003900
536377|7323939|531016|Q81638-01|00003900
536378|7323940|531017|Q81638-01|00003900
536379|7323941|531018|Q81638-01|00003900
536381|7323943|531020|Q81638-01|00003900
536382|7323944|531021|Q81638-01|00003900
536383|7323945|531022|Q81638-01|00003900
536384|7323946|531023|Q81638-01|00003900
536385|7323947|531024|Q81638-01|00003900
536386|7323948|531025|Q81638-01|00003900
536388|7323950|531027|Q81638-01|00003900
536390|7323952|531029|Q81638-01|00003900
536391|7323953|531030|Q81638-01|00003900
536392|7323954|531031|Q81638-01|00003900
536393|7323955|531032|Q81638-01|00003900
536394|7323956|531033|Q81638-01|00003900
536395|7323957|531034|Q81638-01|00003900
536396|7323958|531035|Q81638-01|00003900
536397|7323959|531036|Q81638-01|00003900
536398|7323960|531037|Q81638-01|00003900
536902|7324454|531541|Q81854-01|00100000
536903|7324455|531542|Q81854-01|00100000
536904|7324456|531543|Q81854-01|00100000
536905|7324457|531544|Q81854-01|00100000
536906|7324458|531545|Q81854-01|00100000
536907|7324459|531546|Q81854-01|00100000
536909|7324461|531548|Q81854-01|00100000
536910|7324462|531549|Q81854-01|00080000
536911|7324463|531550|Q81854-01|00080000
536912|7324464|531551|Q81854-01|00080000
536913|7324465|531552|Q81854-01|00100000
536914|7324466|531553|Q81854-01|00100000
536915|7324467|531554|Q81854-01|00100000
536916|7324468|531555|Q81854-01|00100000
536919|7324471|531558|Q81854-01|00100000
536920|7324472|531559|Q81854-01|00100000
536921|7324473|531560|Q81854-01|00100000
536922|7324474|531561|Q81854-01|00100000
536923|7324475|531562|Q81854-01|00100000
536924|7324476|531563|Q81854-01|00100000
536926|7324478|531565|Q81854-01|00100000
536927|7324479|531566|Q81854-01|00100000
536928|7324480|531567|Q81854-01|00100000
536929|7324481|531568|Q81854-01|00100000
536930|7324482|531569|Q81854-01|00080000
536931|7324483|531570|Q81854-01|00100000
536932|7324484|531571|Q81854-01|00100000
536933|7324485|531572|Q81854-01|00100000
536936|7324488|531575|Q81854-01|00100000
537433|7324986|532072|Q82199-01|
537434|7324987|532073|Q82200-01|
537435|7324988|532074|Q82201-01|
537436|7324989|532075|Q82203-01|
537437|7324990|532076|Q82204-01|
537438|7324991|532077|Q82204-01|
537440|7324993|532079|Q82205-01|
537441|7324994|532080|Q82206-01|00080000
537442|7324995|532081|Q82206-01|00080000
537443|7324996|532082|Q82206-01|00080000
537445|7324998|532084|Q82208-01|
537446|7324999|532085|Q82209-01|00080000
537447|7325000|532086|Q82210-01|
537448|7325001|532087|Q82211-01|
537449|7325002|532088|Q82212-01|
537451|7325004|532090|Q82214-01|00003900
537452|7325005|532091|Q82214-01|00003900
537453|7325006|532092|Q82214-01|00003900
537454|7325007|532093|Q82214-01|00003900
537455|7325008|532094|Q82214-01|00003900
537456|7325009|532095|Q82214-01|00003900
537457|7325010|532096|Q82214-01|00003900
537458|7325011|532097|Q82214-01|00003900
537459|7325012|532098|Q82214-01|00003900
537460|7325013|532099|Q82214-01|00003900
537462|7325015|532101|Q82214-01|00003900
537463|7325016|532102|Q82214-01|00003900
537464|7325017|532103|Q82214-01|00003900
537465|7325018|532104|Q82214-01|00003900
515356|7309500|509995|146627-01|00003900
515357|7309501|509996|146509-01|00003900
515359|7309503|509998|144288-01|00060000
515360|7309504|509999|146665-01|00003900
515361|7309505|510000|146647-01|00003900
515362|7309506|510001|146653-01|00003901
515363|7309507|510002|134875-01|00100000
515364|7309508|510003|134875-02|00100000
515365|7309509|510004|120215-03|00100000
515366|7309510|510005|146670-01|00080000
515367|7309511|510006|101555-01|00060000
515369|7309513|510008|101555-01|00060000
515370|7309514|510009|101555-01|00060000
515372|7309516|510011|101555-01|00060000
515373|7309517|510012|101555-01|00060000
515374|7309518|510013|101555-01|00060000
515375|7309519|510014|101555-01|00060000
515376|7309520|510015|101555-01|00060000
515378|7309522|510017|101555-01|00060000
515379|7309523|510018|101555-01|00060000
515380|7309524|510019|101555-01|00060000
515381|7309525|510020|101555-01|00060000
515382|7309526|510021|101555-01|00060000
515383|7309527|510022|101555-01|00060000
515384|7309528|510023|101555-01|00060000
515385|7309529|510024|101555-01|00060000
515387|7309531|510026|101555-01|00060000
515388|7309532|510027|101555-01|00060000
515884|7310019|510523|144852-01|
515886|7310021|510525|144852-01|
515887|7310022|510526|144852-01|
515888|7310023|510527|144852-01|
515889|7310024|510528|144852-01|
515890|7310025|510529|144852-01|
515891|7310026|510530|144852-01|
515892|7310027|510531|144852-01|
515894|7310029|510533|144852-01|
515895|7310030|510534|144852-01|
515897|7310032|510536|144852-01|
515898|7310033|510537|144852-01|
515899|7310034|510538|144852-01|
515900|7310035|510539|144852-01|
515902|7310037|510541|144852-01|
515903|7310038|510542|144852-01|
515904|7310039|510543|144852-01|
515905|7310040|510544|144852-01|
515906|7310041|510545|144852-01|
515907|7310042|510546|144852-01|
515908|7310043|510547|144852-01|
515910|7310045|510549|144852-01|
515911|7310046|510550|144852-01|
515912|7310047|510551|144852-01|
515913|7310048|510552|144852-01|
515914|7310049|510553|144852-01|
515915|7310050|510554|146817-01|00003900
515916|7310051|510555|146810-01|00003900
515918|7310053|510557|146784-01|00003900
515919|7310054|510558|146775-01|00003900
516415|7310530|511054|146993-01|00003900
516416|7310531|511055|146993-01|00003900
516417|7310532|511056|146993-01|00003900
516418|7310533|511057|146993-01|00003900
516420|7310535|511059|146932-01|00003900
516421|7310536|511060|146937-01|00003900
516422|7310537|511061|146967-01|00003900
516424|7310539|511063|146945-01|00003900
516425|7310540|511064|146170-01|00003900
516426|7310541|511065|146950-01|00003900
516427|7310542|511066|146942-01|00003900
516428|7310543|511067|117706-01|00003900
516429|7310544|511068|146902-01|00003900
516430|7310545|511069|146959-01|00003900
516431|7310546|511070|146963-01|00003900
516433|7310548|511072|146972-01|00003900
516434|7310549|511073|146944-01|00003900
516435|7310550|511074|146957-01|00003900
516436|7310551|511075|146964-01|00003900
516437|7310552|511076|146954-01|00003900
516438|7310553|511077|146982-01|00003900
516439|7310554|511078|146982-02|00003900
516440|7310555|511079|146982-03|00003900
516442|7310557|511081|146977-01|00003900
516443|7310558|511082|147001-01|
516445|7310560|511084|146968-01|00003900
516446|7310561|511085|146947-01|00003900
516447|7310562|511086|146860-01|00003900
516944|7311040|511583|147081-02|00003900
516945|7311041|511584|147081-02|00003900
516947|7311043|511586|147081-02|00003900
516948|7311044|511587|147081-02|00003900
516949|7311045|511588|147081-02|00003900
516951|7311047|511590|147081-02|00003900
516952|7311048|511591|147081-02|00003900
516953|7311049|511592|147081-02|00003900
516954|7311050|511593|147081-02|00003900
516956|7311052|511595|147081-02|00003900
516957|7311053|511596|147081-02|00003900
516958|7311054|511597|147081-02|00003900
516959|7311055|511598|147081-02|00003900
516960|7311056|511599|147081-02|00003900
516961|7311057|511600|147081-03|00003900
516962|7311058|511601|147081-03|00003900
516963|7311059|511602|147081-03|00003900
516965|7311061|511604|147081-03|00003900
516966|7311062|511605|147081-04|00003900
516967|7311063|511606|147081-05|00003900
516968|7311064|511607|147081-06|00003900
516969|7311065|511608|147081-07|00003900
516970|7311066|511609|147081-07|00003900
516971|7311067|511610|147081-07|00003900
516972|7311068|511611|147081-08|00003900
516974|7311070|511613|147081-08|00003900
516976|7311072|511615|147081-010|00003900
516977|7311073|511616|147192-01|00003900
517477|7311575|512116|147508-01|00003900
517478|7311576|512117|147415-01|00003900
517479|7311577|512118|147419-01|00003900
517480|7311578|512119|147527-01|00003900
517481|7311579|512120|147402-01|00003900
517482|7311580|512121|147500-01|00003900
517483|7311581|512122|147509-01|00003900
517485|7311583|512124|147523-01|00003900
517486|7311584|512125|147512-01|00003900
517487|7311585|512126|147499-01|00003900
517488|7311586|512127|147499-01|00003900
517489|7311587|512128|147499-01|00003900
517490|7311588|512129|147522-01|00003900
517491|7311589|512130|147494-01|00003900
517493|7311591|512132|147516-01|00003900
517494|7311592|512133|145791-01|00003900
517495|7311593|512134|145791-02|00003900
517496|7311594|512135|145791-03|00003900
517497|7311595|512136|147530-01|00003901
517498|7311596|512137|147520-01|00003900
517500|7311598|512139|147520-03|00003900
517502|7311600|512141|147532-01|00003900
517503|7311601|512142|147540-01|00003900
517504|7311602|512143|144621-01|00003900
517505|7311603|512144|144621-01|00003900
517506|7311604|512145|144621-01|00003900
517507|7311605|512146|144621-01|00003900
517508|7311606|512147|147497-01|00003900
518013|7312111|512652|147853-01|00060000
518014|7312112|512653|147853-01|00060000
518016|7312114|512655|147853-01|00060000
518018|7312116|512657|147853-01|00060000
518019|7312117|512658|147853-01|00060000
518020|7312118|512659|147853-01|00060000
518021|7312119|512660|147853-01|00060000
518022|7312120|512661|147853-02|00100000
518023|7312121|512662|147853-02|00100000
518025|7312123|512664|147853-02|00080000
518026|7312124|512665|147853-02|00100000
518027|7312125|512666|147853-02|00080000
518028|7312126|512667|147853-02|00100000
518029|7312127|512668|147853-02|00080000
518030|7312128|512669|147842-01|00003900
518031|7312129|512670|147843-01|00003900
518033|7312131|512672|108067-02|00003900
518034|7312132|512673|147832-01|00003900
518035|7312133|512674|134240-01|00003900
518036|7312134|512675|134240-02|00003900
518037|7312135|512676|134240-03|00003900
518038|7312136|512677|147835-01|00003900
518039|7312137|512678|122763-01|00003900
518042|7312140|512681|147831-02|00003900
518043|7312141|512682|147828-01|00003900
518044|7312142|512683|147839-01|00003900
518045|7312143|512684|147852-01|00003900
518046|7312144|512685|147844-01|00003900
518047|7312145|512686|147851-01|00003901
509880|7304554|504519|109074-01|00003900
509881|7304555|504520|102422-01|00003900
509882|7304556|504521|110070-01|00003901
509883|7304557|504522|106058-01|00003900
509884|7304558|504523|110989-01|00003900
509885|7325613|504524|111040-01|00003900
509886|7304559|504525|106741-01|00003900
509888|7304561|504527|111242-01|00003900
509889|7304562|504528|111021-01|00003900
509890|7304563|504529|111368-01|00003900
509891|7304564|504530|111270-01|00003900
509892|7304565|504531|103571-01|00003900
509893|7325614|504532|111399-01|00003901
509895|7304567|504534|112096-01|00003900
509896|7304568|504535|109005-01|00003900
509897|7304569|504536|102712-01|00003900
509898|7325615|504537|109500-01|00003900
509899|7304570|504538|111854-01|00003901
509901|7304572|504540|109259-01|00003900
509902|7304573|504541|108538-01|00003900
509905|7325617|504544|111523-01|00003900
509906|7304575|504545|103990-01|00003900
509907|7304576|504546|107161-01|00003900
509908|7304577|504547|111751-01|00003900
509909|7304578|504548|T00049-01|00003901
509910|7304580|504549|111670-01|00003901
509911|7304581|504550|104402-01|00003900
509913|7304583|504552|112721-01|00003901
509914|7304584|504553|110853-01|00003900
509915|7304585|504554|112176-01|00003900
509916|7304586|504555|112550-01|00003901
509917|7304587|504556|112366-01|00003900
509918|7304588|504557|113099-01|00003900
510506|7305100|505145|127115-01|
510507|7305101|505146|125292-01|00003900
510508|7305102|505147|127129-01|00003901
510509|7305103|505148|127153-01|00003900
510512|7325695|505151|127165-01|00003900
510513|7305106|505152|123329-01|00003900
510514|7305107|505153|127176-02|00003900
510515|7325696|505154|125373-01|00003901
510516|7305108|505155|123801-01|00003900
510517|7305109|505156|124942-01|00003900
510518|7305110|505157|120707-01|00003900
510519|7305111|505158|103701-01|00003900
510521|7305113|505160|127283-01|00003900
510522|7305114|505161|121945-01|00003900
510523|7305115|505162|127314-01|00003900
510524|7305116|505163|120038-01|00003900
510525|7305117|505164|127332-01|00003900
510526|7305118|505165|126881-01|00003900
510527|7305119|505166|126881-02|00003900
510529|7305121|505168|127340-02|00060000
510530|7305122|505169|127340-02|00060000
510531|7305123|505170|118593-01|00003900
510532|7325697|505171|T00087-01|00003900
510533|7305124|505172|127359-01|00003900
510534|7305125|505173|126942-01|00003900
510536|7305127|505175|120848-01|00003900
510538|7305129|505177|121358-01|00003900
510539|7305130|505178|127493-01|00003901
510540|7305131|505179|127524-01|00003900
510541|7325698|505180|126643-01|00003900
511056|7305586|505695|114660-01|00003900
511057|7305587|505696|133793-01|00003900
