Ayuntamiento de Torremocha del Campo|P1934000I|C/ juan m. alavedra 7|19268|19282|949396033|949396033|WWW.torremochadelcampo.es|secretaria@torremochadel campo.es|19|8|13|juan m. alavedra|CL
Ayuntamiento de Torrubia|P1934500H|C/ ayuntamiento 13|19337|19285|949842028|||AYUNRILLODEGALLO@YAHOO.ES|19|8|13|ayuntamiento|CL
Ayuntamiento de Valverde de los Arroyos|P1937700A|C/ de enmedio s/n|19224|19311|949307402|949307402|||19|8|13|de enmedio|CL
Ayuntamiento de Viana de Jadraque|P1938000E|C/ Rio Salado 1|19295|19314|949397649|949092010|www.vianadejadraque.es|ayuntamiento@vianajadraque.es|19|8|13|Rio Salado|CL
Ayuntamiento de Beizama|P2002200J|C/ Beizama Bildua s/n|20739|20020|943816338|943156408|www.beizama.eus|udala@beizama.eus|20|16|13|Beizama Bildua|CL
Ayuntamiento de Deba|P2003000C|C/ Portu Kalea 1|20820|20029|943192840|943192894|www.deba.eus/es|info@deba.eus|20|16|13|Portu Kalea|CL
Ayuntamiento de Lezo|P2005700F|Plaza Gurutze Santuaren Plaza 1|20100|20053|943524650|943528664|www.lezo.eus|info@lezo.eus|20|16|13|Gurutze Santuaren Plaza|PL
Mc. Cuenca Minera|P2100012J|C/ Edificio Dirección s/n|21660|21049|959591431|959591512|www.cuencaminera-riotinto.com|manriotinto@eintec.es/mdmcm@maptel.es|21|1|17|Edificio Dirección|CL
Mc. Servicios de la Provincia de Huelva|P2100031J|Ctra. A-492 km4|21110|21002|901200176||www.mashuelva.com|rmora@mashuelva.es|21|1|17|A-492|CR
Ayuntamiento de Valverde del Camino|P2107100F|C/ Real de Arriba 22|21600|21072|959550000|959553341|www.valverdedelcamino.es|interventor@valverdedelcamino.es|21|1|13|Real de Arriba|CL
Ayuntamiento de Villablanca|P2107200D|C/ Plaza de la Constitución 1|21590|21073|959340017|959340051|www.villablanca.es|info@villablanca.es|21|1|13|Plaza de la Constitución|CL
Ayuntamiento de Abiego|P2200100B|C/ c/ Uchallo s/n|22143|22001|974317202|||abiego@somontano.org|22|2|13|c/ Uchallo|CL
Cm. Hoya de Huesca-Plana de Uesca|P2200132E|C/ Voluntarios de Santiago 2|22004|22125|||||22|2|17|Voluntarios de Santiago|CL
Ayuntamiento de Agüero|P2200700I|C/ San Jaime 1|22808||974382033||www.aytoaguero.es|secretaria@aytoaguero.es|22|2|13|San Jaime|CL
Ayuntamiento de Aínsa-Sobrarbe|P2200900E|Plaza MAYOR 1|22330|22907|974500002|||ayuntamiento@ainsa-sobrarbe.es|22|2|13|MAYOR|PL
Ayuntamiento de Albalate de Cinca|P2201100A|Plaza Mayor 1|22534|22007|974468858|||secretario@albalatedecinca.es|22|2|13|Mayor|PL
Ayuntamiento de Fiscal|P2215200C|C/ Plaza Iglesia, 1|22373|22109|974503003||www.aytofiscal.es|alcalde@aytofiscal.es|22|2|13|Plaza Iglesia, 1|CL
Ayuntamiento de Gistaín|P2216000F|C/ C/ Mayor 1|22367|22114|974506074|||gistain@gistain.es|22|2|13|C/ Mayor|CL
Ayuntamiento de Torralba de Aragón|P2232300J|Plaza MAYOR S/N|22254|22232|974253211|974218776|www.torralbadearagon.es|aytotorralba@monegros.net|22|2|13|MAYOR|PL
Ayuntamiento de Vicién|P2234200J|C/ Plaza Villacampa,1|22190|22248|974283289|||aytovicien@aragon.es|22|2|13|Plaza Villacampa,1|CL
Ayuntamiento de Lahiguera|P2304000I|C/ Ramón y Cajal 2|23746|23040|953530014|953100480|www.lahiguera.es|contahiguera@promojaen.es|23|1|13|Ramón y Cajal|CL
Ayuntamiento de Ibros|P2304600F|Pl. Ayuntamiento, 1|23450|23046||||ayuntamiento@ibros.es|23|1|13|Pl. Ayuntamiento, 1|PL
Ayuntamiento de Orcera|P2306500F|Plaza IGLESIA 1|23370|23065|953480154|953480155||secretaria@orcera.es|23|1|13|IGLESIA|PL
Ayuntamiento de Santiago-Pontones|P2307800I|Plaza CONSTITUCION 1|23290|23904|953438002|953438009|santiagopontones.es|ayuntamiento@santiagopontones.es|23|1|13|CONSTITUCION|PL
Mc. Maragatería|P2401211D|Plaza de la laguna sn|24732|24161|987630275|987630275|www.maragateria.org|alvarodelaviuda@hotmail.com|24|7|17|de la laguna|PL
Ayuntamiento de Candín|P2403800B|C/ LA CARRETERA 10|24433|24036|987564204|||aytocandin@terra.es|24|7|13|LA CARRETERA|CL
Ayuntamiento de Carrocera|P2404200D|C/ PZA. MAYOR, 2 2|24123|24040|987592071|||info@aytocarrocera.es|24|7|13|PZA. MAYOR, 2|CL
Ayuntamiento de Corullón|P2406100D|C/ PZA. AYUNTAMIENTO 1|24514|24059|987542640|987540538|www.ayuntamientodecorullon.org||24|7|13|PZA. AYUNTAMIENTO|CL
Ayuntamiento de Destriana|P2406800I|C/ PZA. LAS ESCUELAS, 7|24730|24066|987630061|||aytodestriana@gmail.com|24|7|13|PZA. LAS ESCUELAS,|CL
Ayuntamiento de Igüeña|P2408500C|Pº CATOUTE 5|24312|24083|987519507|987519563|www.iguena.ccbierzo.net|aytoiguena@ccbierzo.com|24|7|13|CATOUTE|PL
Ayuntamiento de Riego de la Vega|P2413400I|C/ PL. CONSTITUCIÓN, 1 - RIEGO DE LA VEGA - (LEÓN) 1|24794|24131|987632003|987632003||info@aytoriegodelavega.es|24|7|13|PL. CONSTITUCIÓN, 1 - RIEGO DE LA VEGA - (LEÓN)|CL
Ayuntamiento de Trabadelo|P2417400E|C/ Camino de santiago s/n|24523|24171|987566413|987566413||ayto@trabadelo.org|24|7|13|Camino de santiago|CL
Ayuntamiento de Valdefuentes del Páramo|P2417900D|C/ c real, 18|24253|24176|||||24|7|13|c real, 18|CL
Ayuntamiento de Valderrey|P2418500A|C/ Mercado 2|24793|24182||||valderrey@infonegocio.com|24|7|13|Mercado|CL
Ayuntamiento de Vega de Valcarce|P2420100F|Plaza Ayuntamiento 1|24520|24198|987543006||||24|7|13|Ayuntamiento|PL
Ayuntamiento de Villasabariego|P2422900G|C/ LA ERA 9|24219|24225|987310971|987310228|www.villasabariegoayto.com|secretario@aytovillasabariego.es|24|7|13|LA ERA|CL
Ayuntamiento de Villazala|P2423300I|C/ LA BAÑEZA 12|24763|24228|987642067|987640504||info@aytovillazala.es|24|7|13|LA BAÑEZA|CL
Mc. Potabilització Aigües Barbens, Castellnou de Seana y otros|P2500070D|Plaza de la Iglesia 3|25262|25041|973320705|||ayuntament@barbens.ddl.net|25|9|17|de la Iglesia|PL
Ayuntamiento de Conca de Dalt|P2502900J|Carrer Bellavia 32|25500|25171|973680092|||ajuntament@concadalt.ddl.net|25|9|13|Bellavia|CL
Ayuntamiento de Baronia de Rialb (La)|P2505100D|C/ Monestir 1|25747|25042|973460234|973462125|www.baroniarialb.cat|ajuntament@baroniarialb.cat|25|9|13|Monestir|CL
Ayuntamiento de Benavent de Segrià|P2506300I|Plaça Ajuntament 1|25132|25053|973777611|973777627|www.benaventdesegria.cat|ajuntament@benaventdesegria.cat|25|9|13|Ajuntament|PL
Ayuntamiento de Clariana de Cardener|P2508900D|C/ Únic s/n|25290|25075|973481640|973481666||ajuntament@clarianacardener.ddl.net|25|9|13|Únic|CL
Ayuntamiento de Farrera|P2511100F|Plaça Escoles s/n|25595|25089|973622025|||ajuntament@farrera.ddl.net|25|9|13|Escoles|PL
Ayuntamiento de Granyanella|P2513200B|Bº Raval s/n|25218|25103|973530609|||ajuntament@granyanella.ddl.net|25|9|13|Raval|CL
Ayuntamiento de Lladorre|P2515400F|Carrer Únic s/n|25576|25123|973623000|||ajuntament@lladorre.ddl.net|25|9|13|Únic|CL
Ayuntamiento de Nalec|P2518300E|Plaça Esglèsia 1|25534|25145|973303129|973303507||ajuntament@nalec.ddl.net|25|9|13|Esglèsia|PL
Ayuntamiento de Riner|P2522800H|C/ Escoles de Freixenet s/n|25290|25186|973480815|973481666||ajuntament@riner.ddl.net|25|9|13|Escoles de Freixenet|CL
Ayuntamiento de Sant Guim de Freixenet|P2523600A|Plaça del Doctor Perelló 4|25270|25192|973556035|973556214||ajuntament@santguim.cat|25|9|13|del Doctor Perelló|PL
'''''''Ayuntamiento de Ribera d''''''''Ondara'''''''|P2524000C|C/ Raval del Pont -|25213|25905|973540001|973540163|www.ajriberaondara.net|ajuntament@ajriberaondara.net|25|9|13|Raval del Pont|CL
Ayuntamiento de Sant Guim de la Plana|P2524300G|Plaça Major 1|25211|25197|973550586|||ajuntament@santguimplana.ddl.net|25|9|13|Major|PL
Ayuntamiento de Torre de Cabdella (La)|P2528400A|Carrer Únic s/n|25515|25227|973663001|973663145|www.torredecapdella.org|ajuntament@torrecapdella.ddl.net|25|9|13|Únic|CL
Ayuntamiento de Torre-serona|P2529000H|Carrer Major 29|25131|25233|973750347|973750415||ajuntament@torreserona.ddl.net|25|9|13|Major|CL
Ayuntamiento de Vila-sana|P2531400F|Plaça Major 4|25245|25252|973710391|973604281|vilasana.ddl.net|ajuntament@vilasana.ddl.net|25|9|13|Major|PL
Mc. Leza-Iregua|P2600014A|C/ GENERAL FRANCO 15|26130|26005|941443019|941443188|||26|17|17|GENERAL FRANCO|CL
Mc.Valle de Ocón|P2600017D|C/ de la Cava 1|26513|26020|941430029|941430029|||26|17|17|de la Cava|CL
Ayuntamiento de Azofra|P2602200D|Plaza España 17|26323|26022|941379049|941379049|||26|17|13|España|PL
Ayuntamiento de Casalarreina|P2604200B|Plaza de la Florida 16|26230|26042|941324004|941324519|www.casalarreina.es||26|17|13|Plaza de la Florida|PL
Ayuntamiento de Jalón de Cameros|P2608100J|C/ C. la Iglesia, 0,|26134|26081|941464085||||26|17|13|C. la Iglesia, 0,|CL
Ayuntamiento de Villanueva de Cameros|P2617000A|Plaza Constitución|26123|26169|||||26|17|13|Plaza Constitución|PL
Ayuntamiento de Abadín|P2700100G|C/ General Franco 29|27730|27001|982508021|||concello.abadin@eidolocal.es|27|12|13|General Franco|CL
Ayuntamiento de Baleira|P2700400A|Avda. Doctor Escobar s/n|27130|27004|982354059||www.concellobaleira.com|concello.baleira@eidolocal.es|27|12|13|Doctor Escobar|AV
Ayuntamiento de Castro de Rei|P2701000H|Plaza Maior 1|27250|27010|982314034|982314061||concello.castroderei@eidolocal.es|27|12|13|Maior|PL
Ayuntamiento de Samos|P2705500C|Plaza de España s/n|27620|27055|982546002|982546122||concello.samos@eidolocal.es|27|12|13|de España|PL
Ayuntamiento de Burela|P2706800F|Rúa Eijo Garay 20|27880|27902|982586000|982585945||intervencion@burela.org|27|12|13|Eijo Garay|CL
Mc. Sierra Norte Serv. Sociales|P2800049E|Avda. Madrid 32|28752|28901|918694337|918694511|www.serviciosocialessn.org||28|13|17|Madrid|AV
Agencia Tributaria Madrid|P2800065A|C/ SACRAMENTO 5|28005|28079|915881524|915882904|||28|13|13|SACRAMENTO|CL
Ayuntamiento de Alameda del Valle|P2800300B|C/ Pl. de Sta. Marina, 17|28749|28003|918691479||||28|13|13|Pl. de Sta. Marina, 17|CL
Ayuntamiento de Canencia|P2803400G|Plaza Constitución s/n|28743|28034|918687511||||28|13|13|Constitución|PL
Ayuntamiento de Montejo de la Sierra|P2808800C|Plaza Mayor 1|28190|28088|918697008||||28|13|13|Mayor|PL
Ayuntamiento de Vellón (El)|P2816800C|Pl. de la Iglesia, 1|28722|28168||||aytoelvellon@hotmail.com|28|13|13|Pl. de la Iglesia, 1|PL
Ayuntamiento de Arriate|P2902000E|Plaza DELA EMIGRACION ARRIATEÑA 0|29350|29020|952165100|952165141|www.arriate.es|alcaldia@arriate.es|29|1|13|DELA EMIGRACION ARRIATEÑA|PL
Ayuntamiento de Casarabonela|P2904000C|Plaza BUENAVISTA Nº 1|29566|29040|952456501|||secretaria@casarabonela.es|29|1|13|BUENAVISTA Nº|PL
Ayuntamiento de Sedella|P2908700D|C/ C/ ANDALUCIA, 11|29715|29087|952508839|||sedella@sopde.es|29|1|13|C/ ANDALUCIA, 11|CL
Mc. Valle de Ricote|P3000004F|C/ Argentina s/n|30600|30009|968670833|968672967|www.vallericote.net|mancomunidad@vallericote.net|30|14|17|Argentina|CL
Ayuntamiento de Adiós|P3100700H|C/ RECREO 12|31153|31007|948350295|948350295||adios@animsa.es|31|15|13|RECREO|CL
Ayuntamiento de Armañanzas|P3103500I|C/ LA PLAZA S/N|31228|31035|948648407|948648407|www.armananzas.es|ayto.armananzas@imosa55.com|31|15|13|LA PLAZA|CL
Ayuntamiento de Bargota|P3104700D|C/ REAL 22|31229|31047|948618080|948648080|www.bargota.es|ayunbargota.3008@cajarural.com|31|15|13|REAL|CL
Mc. Cm. Pamplona|P3112070B|C/ General Chinchilla 7|31002|31201|948423100|948423230|www.mcp.es|mcp@mcp.es|31|15|17|General Chinchilla|CL
Ayuntamiento de Imotz|P3112500H|C/ San Esteban, s/n|31869||948503364|948503406||imotz@sip2000.es|31|15|13|San Esteban,|CL
Ayuntamiento de Marcilla|P3116200A|Plaza La Cava 1|31340|31163|948757031|948757013|www.marcilla.es|ayuntamiento@marcilla.es|31|15|13|La Cava|PL
Ayuntamiento de Olóriz/Oloritz|P3119200H|C/ General, s/n|31396|31192|948752038|948720510||oloriz@sip2000.es|31|15|13|General,|CL
Ayuntamiento de Romanzado/Erromantzatua|P3120900J|C/ Santa María, s/n|94845|46114|948880602|948880682||romanzado@animsa.es|31|15|13|Santa María,|CL
Ayuntamiento de Santacara|P3122000G|Ctra. Aibar, 69|31314|31220|948746006|948746006|||31|15|13|Aibar,|CR
Ayuntamiento de Hiriberri/Villanueva de Aezkoa|P3125600A|C/ San Salvador, s/n|31671|31256|948764196|948764196|||31|15|13|San Salvador,|CL
Ayuntamiento de Villatuerta|P3125700I|C/ Rua Nueva, 22|31132|31257|948541175|948541175|www.villatuerta.org|anasacristan@sip2000.es|31|15|13|Rua Nueva,|CL
Ayuntamiento de Igantzi|P3125900E|Kalea Nagusia, 14-2|31790|31259|948637781|948637301||igantzi.udala@terra.es|31|15|13|Nagusia,|CL
Ayuntamiento de Allariz|P3200200H|Plaza maior 1|32660|32001|988440001|988441154|www.allariz.com|secretario@allariz.com|32|12|13|maior|PL
Ayuntamiento de Baños de Molgas|P3200800E|Rúa Samuel Glez Movilla 2|32701|32007|988430000|988430393|www.concellodemolgas.com|concello.banosdemolgas@eidolocal.es|32|12|13|Samuel Glez Movilla|CL
Ayuntamiento de Castro Caldelas|P3202400B|Rúa concello 1|32760|32023|988203000|988203481|www.castrocaldelas.com|correo.castrocaldelas@fegamp.es|32|12|13|concello|CL
Ayuntamiento de Laza|P3204000H|C/ castiñeiro 4|32620|32039|988422002|988422102|www.laza.es|secretaria@laza.es|32|12|13|castiñeiro|CL
Ayuntamiento de Pontedeva|P3206500E|Plaza ESTATUTO DE GALIZA S/N|32235|32064|988495005|988482693||concello@pontedeva.es|32|12|13|ESTATUTO DE GALIZA|PL
Ayuntamiento de Boal|P3300700F|Plaza Del Ayuntamiento s/n|33720|33007|985620003|985620178|www.boal.es|contabilidad@boal.es|33|3|13|Del Ayuntamiento|PL
Ayuntamiento de Colunga|P3301900A|Plaza DEL AYUNTAMINETO SN|33320|33019|985856000|985852239||intervencion@colunga.es|33|3|13|DEL AYUNTAMINETO|PL
Ayuntamiento de Proaza|P3305200B|Plaza La Abadía 0|33114|33052|985761001|985761200||alcaldia@proaza.es|33|3|13|La Abadía|PL
Mc. Campos-Este|P3400261H|C/ San Miguel 2|34170|34102|979769043|||secretaria@mazariegos.es|34|7|17|San Miguel|CL
Ayuntamiento de Antigüedad|P3401200E|Plaza Mayor 1|34248|34012|979797817|979797817|www.antiguedad.es|secretario@antiguedad.es|34|7|13|Mayor|PL
Ayuntamiento de Cardeñosa de Volpejera|P3404600C|C/ Plaza Mayor,1 1|34309|34046|979843831|979843831||secretario@cardenosadevolpejera.es|34|7|13|Plaza Mayor,1|CL
Ayuntamiento de Guardo|P3408000B|C/ Pl.Ayuntamiento|34880|34080|979850076||||34|7|13|Pl.Ayuntamiento|CL
Ayuntamiento de Herrera de Valdecañas|P3408400D|C/ Abilio Calderon 6|34259|34084|979793111|979793111|herreradevaldecanas.es|secretario@herreradevaldecanas.es|34|7|13|Abilio Calderon|CL
Ayuntamiento de Mazuecos de Valdeginate|P3410300B|Plaza Mayor 9|34339|34103|979840158|||ayuntamiento@mazuecosdevaldeginate.es|34|7|13|Mayor|PL
Ayuntamiento de Tabanera de Cerrato|P3417800D|C/ Calvo Sotelo, 16 16|34257|34178|979793040|||secretario@tabaneradecerrato.es|34|7|13|Calvo Sotelo, 16|CL
Ayuntamiento de Valle de Cerrato|P3419600F|C/ Platería 27|34209|34196|979783389|||ayto-vallecerrato@dip-palencia.es|34|7|13|Platería 27|CL
Ayuntamiento de Villaprovedo|P3423000C|C/ Calvo Sotelo|34491|34229|686664684||||34|7|13|Calvo Sotelo|CL
Ayuntamiento de Arbo|P3600100F|Plaza Plaza Consistorio 1|36430|36001|986665000|986665011||secretaria.concellodearbo@gmail.com|36|12|13|Plaza Consistorio|PL
Mc. Campo Charro|P3700049D|Plaza Mayor 3|37200|37135|923440045||||37|7|17|Mayor|PL
Ayuntamiento de Añover de Tormes|P3703000D|Plaza PZA. MAYOR 1|37111|37030|923160340|||aytodeanoverdetormes@hotmail.es|37|7|13|PZA. MAYOR|PL
Ayuntamiento de Barceo|P3704200I|C/ SALAS POMBO, 1|37215|37042|923504253||||37|7|13|SALAS POMBO, 1|CL
Ayuntamiento de Berrocal de Huebra|P3705000B|Plaza MAYOR 1|37609|37050|923164211|923164211||aytoberrocal@terra.es|37|7|13|MAYOR|PL
Ayuntamiento de Espeja|P3712700H|Plaza del Pueblo 1|37497|37127|923483837|923483837|www.espeja.es|espeja_es@hotmail.com|37|7|13|del Pueblo|PL
Ayuntamiento de Horcajo Medianero|P3716300C|C/ DIEGO SALAS POMBO 7|37860|37162|923151520||||37|7|13|DIEGO SALAS POMBO|CL
Ayuntamiento de Martiago|P3718200C|Plaza de la constitución 1|37510|37181||||aytomartiago@gmail.com|37|7|13|Plaza de la constitución|PL
Ayuntamiento de Martín de Yeltes|P3718400I|C/ PLAZA MAYOR 1|37494|37183|923440320||||37|7|13|PLAZA MAYOR|CL
Ayuntamiento de Masueco|P3718500F|Calle Jardines, 1|37251|37184||||ayunmasu@terra.es|37|7|13|Calle Jardines, 1|CL
Ayuntamiento de Mata de Ledesma (La)|P3718700B|C/ C/FONTANICA, 9|37130|37186|923140600||||37|7|13|C/FONTANICA, 9|CL
Ayuntamiento de Navamorales|P3721900C|Calle Iglesia, 1|37749|37218||||ayuntamientonavamorales@hotmail.com|37|7|13|Calle Iglesia, 1|CL
Ayuntamiento de Pedroso de la Armuña (El)|P3724100G|Ctra. Espino 6|37410|37239|923360201||www.aytoelpedrosodelaarmuña.es|aytopedroso@gmail.es|37|7|13|Espino|CR
Ayuntamiento de Pelarrodríguez|P3724300C|Plaza MAYOR 2|37209|37241|923450222||||37|7|13|MAYOR|PL
Ayuntamiento de Peralejos de Abajo|P3725000H|C/ C/ GRANDE, 10|37216|37248|923500931||||37|7|13|C/ GRANDE, 10|CL
Ayuntamiento de San Pelayo de Guareña|P3729400F|C/ PLAZA DIPUTACION, 2|37797|37292|923321315||||37|7|13|PLAZA DIPUTACION, 2|CL
Ayuntamiento de Sardón de los Frailes|P3730300E|C/ C/ FRAGUA, 1|37172|37301|923575078||||37|7|13|C/ FRAGUA, 1|CL
Ayuntamiento de Tejeda y Segoyuela|P3732300C|Plaza MAYOR 1|37608|37320|923450707|||tejedaysegoyuela@gmail.com|37|7|13|MAYOR|PL
Ayuntamiento de Villagonzalo de Tormes|P3735500E|C/ Entrada 7|37893|37352|923372037||||37|7|13|Entrada|CL
Ayuntamiento de Villoria|P3737700I|Plaza CONSTITUCION 5|37339|37374|923356014|923356608||aytovilloria@hotmail.com|37|7|13|CONSTITUCION|PL
Ayuntamiento de Villoruela|P3737800G|C/ plaza españa s/n|37338|37375|923356026||villoruela.net|tttiferet@hotmail.com|37|7|13|plaza españa s/n|CL
Ayuntamiento de Barlovento|P3800700A|Plaza DEL ROSARIO 3|38726|38007|922186002|922186136||ayto.barlovento@teleline.es|38|5|13|DEL ROSARIO|PL
Mc. Bajo Deva|P3900561F|C/ Doctores Sánchez de Cos 2|39594|39095|942718011||||33|3|17|Doctores Sánchez de Cos|CL
Ayuntamiento de Cartes|P3901800G|Cº Real 98|39311|39018|942819447|942819454|https://www.cartes.es|aytocartes@aytocartes.org|39|6|13|Real|CL
Ayuntamiento de Corrales de Buelna (Los)|P3902500B|Avda. de Cantabria 3 Bj|39400|39025|942831235|942834036|https://loscorralesdebuelna.es|interventor@loscorralesdebuelna.es|39|6|13|de Cantabria|AV
Ayuntamiento de Luena|P3903900C|C/ San Miguel de Luena s/n|39687||942595201|942595201|https://valledeluena.es.tl|ayto.luena@hotmail.com|39|6|13|San Miguel de Luena|CL
Ayuntamiento de Riotuerto|P3906400A|C/ Colegio Público Leopoldo y Josefa Valle 1|39720|39064|942539341|942539418|aytoriotuerto.es|registro@aytoriotuerto.es|39|6|13|Colegio Público Leopoldo y Josefa Valle|CL
Mc. Tres Cruces|P4000009C|Plaza de España s/n|40330|40088|921520411||www.villaytierra.com/fuenterrebollo||40|7|17|de España|PL
Mc. la Sierra|P4000012G|Plaza 16|40165|40162|||||40|7|17|Plaza|PL
Mc. Cega|P4000016H|Plaza Mayor 1|40216|40166|921155401|921155401||ayto@remondo.es|40|7|17|Mayor|PL
Ayuntamiento de Aldealengua de Pedraza|P4000700G|C/ PZA. CAMPILLO, 1|40162|40007|921506129|||ayto@aldealenguadepedraza.es|40|7|13|PZA. CAMPILLO,|CL
Ayuntamiento de Aldeanueva del Codonal|P4001000A|C/ PZA. CONSTITUCIÓN, 1|40462|40010|921582227|||aldeanuevacodonal@yahoo.es|40|7|13|PZA. CONSTITUCIÓN,|CL
Ayuntamiento de AldeaReal|P4001200G|#N/D|40292||#N/D|#N/D|#N/D|#N/D|40|7|13|Plaza Constitución|PL
Ayuntamiento de Caballar|P4003800B|Plaza Constitución 1|40182|40034|921500607|||aytocaballar@gmail.com|40|7|13|Constitución|PL
Ayuntamiento de Fuente de Santa Cruz|P4009500B|C/ OLMA 2|40496|40082|921583140|921583140||secrerapa@yahoo.es|40|7|13|OLMA|CL
Ayuntamiento de Grajera|P4011100G|Plaza AYUNTAMIENTO 1|40569|40097|921557880|||info@ayuntamientograjera.com|40|7|13|AYUNTAMIENTO|PL
Ayuntamiento de Sepúlveda|P4022700A|Plaza Trigo 1|40300|40195|921540000|921540810||secretaria@sepulveda.es|40|7|13|Trigo|PL
Ayuntamiento de Valle de Tabladillo|P4025500B|Plaza MAYOR 1|40331|40218|921534089|||aytovalledetabladillo@hotmail.com|40|7|13|MAYOR|PL
Mc. Aljarafe|P4100012F|C/ Alegria 12|41950|41029|954165208|954161050|www.aljarafe.com|mancomunidad@aljarafe.com|41|1|17|Alegria|CL
Ayuntamiento de Lora del Río|P4105500E|Plaza de España s/n|41440|41055|955802025|955803378||protocolo@loradelrio.es|41|1|13|de España|PL
Ayuntamiento de Marinaleda|P4106100C|Avda. Libertad 119|41569|41061|955910904|955829507|www.marinaleda.es|fjaviermarin@marinaleda.com|41|1|13|Libertad|AV
Ayuntamiento de Navas de la Concepción (Las)|P4106600B|Pl. de España, 7|41460|41066||||navas@dipusevilla.es|41|1|13|Pl. de España, 7|PL
Ayuntamiento de Medinaceli|P4218700E|Plaza del Ayuntamiento 1|42240|42113|975326053||www.medinaceli.es|ayuntamientomedinaceli@yahoo.es|42|7|13|del Ayuntamiento|PL
Ayuntamiento de Molinos de Duero|P4219300C|Pº Reina Sofia 14|42156|42117|975378225|||sperez@vinuesa.es|42|7|13|Reina Sofia|PL
Ayuntamiento de Muriel Viejo|P4220300J|C/ La Plaza s/n|42148|42125|975375333|||murielviejo@dipsoria.es|42|7|13|La Plaza|CL
Ayuntamiento de Narros|P4220700A|C/ Aquilino Velilla s/n|42189|42128|975251188||||42|7|13|Aquilino Velilla|CL
Ayuntamiento de Oncala|P4222000D|C/ Real Abajo s/n|42172|42135|975381149|||oncala@dipsoria.es|42|7|13|Real Abajo|CL
Ayuntamiento de Royo (El)|P4225700F|C/ CANTARRANAS 8|42153||975271019|975271401||elroyo@dipsoria.es|42|7|13|CANTARRANAS|CL
Ayuntamiento de San Pedro Manrique|P4226600G|C/ LA PLAZUELA 1|42174|42165|975381001|975398060||sanpedro@dipsoria.es|42|7|13|LA PLAZUELA|CL
Ayuntamiento de Suellacabras|P4228000H|C/ JUAN CAPRASIO RUIZ S/N|42189|42175|975180191|---|||42|7|13|JUAN CAPRASIO RUIZ|CL
Ayuntamiento de Villaciervos|P4232800E|Ctra. Valladolid s/n|42192|42205|975280003|||villaciervos@dipsoria.es|42|7|13|Valladolid|CR
Ayuntamiento de Alfara de Carles|P4300800B|Carrer Nou 4|43528|43008|977455005|977455005|www.alfaracarles.cat|jroyo@alfaracarles.cat|43|9|13|Nou|CL
Ayuntamiento de Batea|P4302200C|Plaça Catalunya 1|43786|43022|977430003|977430549|www.batea.altanet.org|aj.batea@altanet.org|43|9|13|Catalunya|PL
Ayuntamiento de Margalef|P4307600I|Plaça Sant Miquel 15|43371|43075|977819167|977819360|//www.margalef.altanet.org|aj.margalef@altanet.org|43|9|13|Sant Miquel|PL
Ayuntamiento de Pira|P4310900H|Avda. Arnau de Ponç 3|43423|43107|977887006|977887263|www.pira-online.com|aj.pira@altanet.org|43|9|13|Arnau de Ponç|AV
Ayuntamiento de Poboleda|P4311400H|Carrer Nou 94|43376|43112|977827097|977827036||aj.poboleda@priorat.altanet.org|43|9|13|Nou|CL
Diputación Prov. de Teruel|P4400000H|Plaza de San Juan 7|44071|44216|978647400|978647415|www.dpteruel.es|presidente@dpteruel.es|44|2|14|de San Juan|PL
Ayuntamiento de Albalate del Arzobispo|P4400800A|Plaza IGLESIA 1|44540|44008|978812001|978813116||aalbalate@elconsultor.es|44|2|13|IGLESIA|PL
Ayuntamiento de Aliaga|P4401700B|Plaza MAYOR 3|44150|44017|978771026|978771026||ayun.ali@logiccontrol.es|44|2|13|MAYOR|PL
Ayuntamiento de Caminreal|P4405600J|Plaza ESCUELAS 1|44350|44056|978862000|978862000|www.caminreal.es|aytocaminreal@gmail.com|44|2|13|ESCUELAS|PL
Ayuntamiento de Cañada de Benatanduz|P4406000B|Bº LA MAGDALENA 1|44559|44060|978773075|978773075||aytocanadabenatanduz@yahoo.es|44|2|13|LA MAGDALENA|CL
Ayuntamiento de Cucalón|P4409200E|C/ PLAZA S/N|44491|44090|978736066|978736066|||44|2|13|PLAZA|CL
Ayuntamiento de Formiche Alto|P4410800I|Plaza MAYOR 3|44440|44103|978670100|978670100||aytoformichealto@telefonica.net|44|2|13|MAYOR|PL
Ayuntamiento de Frías de Albarracín|P4411400G|C/ PLAZA MAYOR 1|44126|44109|978705030|978705204|www.friasdealbarracin.org|aytofrias@hotmail.com|44|2|13|PLAZA MAYOR|CL
Ayuntamiento de Molinos|P4415900B|Plaza MAYOR 1|44556|44151|978849085|978849254|www.molinos.es|secretaria@molinos.es|44|2|13|MAYOR|PL
Ayuntamiento de Palomar de Arroyos|P4418500G|Plaza MAYOR 1|44708|44176|978753124|978753124||pilarlacueva@hotmail.com|44|2|13|MAYOR|PL
Ayuntamiento de San Martín del Río|P4421900D|C/ PLAZA 1|44390|44207|978733401|978733401|http://sanmartindelrio.migueb.com|sanmartindelrio@hotmail.com|44|2|13|PLAZA|CL
Ayuntamiento de Singra|P4422600I|C/ SAN ANTONIO 18|44382|44213|978860902|978860902||aytovillafrancadelcampo@gmail.com|44|2|13|SAN ANTONIO|CL
